"url","http_status","title","title_pixel_width","meta_description","description_character_count","h1","canonical","robots_meta","x_robots_tag","og_title","og_description","hreflang","detected_language","indexable","registry_title","registry_description","registry_og_title","registry_og_description","title_length","title_contains_tool_concept","title_avoids_boilerplate","title_brand_consistent","title_no_truncation","description_length","description_specific","canonical_self_referential","canonical_not_cross_language","noindex_absent","og_title_present","og_description_present"
"https://textcaseconverter.net/ru/tools/password-generator/","200","Генератор Паролей — Надёжные Случайные Пароли Онлайн","312","Создавайте надёжные уникальные пароли с настраиваемыми правилами. Безопасно по умолчанию. Копируйте или скачивайте. Бесплатно, без лимитов.","139","","","","","","Надёжные пароли с правилами. Бесплатно и без ограничений.","","","true","Генератор Паролей — Надёжные Случайные Пароли Онлайн","Создавайте надёжные уникальные пароли с настраиваемыми правилами. Безопасно по умолчанию. Копируйте или скачивайте. Бесплатно, без лимитов.","","Надёжные пароли с правилами. Бесплатно и без ограничений.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/discord-font/","200","Генератор Шрифтов Discord — Красивые Шрифты и Ники","300","Создавайте красивые шрифты для чатов и ников в Discord. Копируйте и вставляйте мгновенно. Подходит для каналов и био.","117","","","","","","Красивые шрифты для Discord.","","","true","Генератор Шрифтов Discord — Красивые Шрифты и Ники","Создавайте красивые шрифты для чатов и ников в Discord. Копируйте и вставляйте мгновенно. Подходит для каналов и био.","","Красивые шрифты для Discord.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/big-text/","200","Большой Текст — Крупные Буквы для Заголовков","264","Делайте крупные буквы для заголовков и баннеров. Пишите, просматривайте и копируйте одним кликом. Бесплатно без лимитов.","120","","","","","","Крупные буквы для заголовков.","","","true","Большой Текст — Крупные Буквы для Заголовков","Делайте крупные буквы для заголовков и баннеров. Пишите, просматривайте и копируйте одним кликом. Бесплатно без лимитов.","","Крупные буквы для заголовков.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/number-sorter/","200","Сортировка Чисел — По Возрастанию/Убыванию, Без Дубликатов","348","Быстро сортируйте числа по возрастанию или убыванию и удаляйте дубликаты. Вставьте список и получите чистый результат.","118","","","","","","Сортировка чисел и удаление дублей.","","","true","Сортировка Чисел — По Возрастанию/Убыванию, Без Дубликатов","Быстро сортируйте числа по возрастанию или убыванию и удаляйте дубликаты. Вставьте список и получите чистый результат.","","Сортировка чисел и удаление дублей.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/json-stringify/","200","JSON Stringify — Безопасное Преобразование Текста и JSON","336","Преобразуйте JSON в строку безопасно или парсите текст в JSON с экранированием. Копирование, форматирование и валидация данных.","127","","","","","","Строка/парсинг JSON с экранированием.","","","true","JSON Stringify — Безопасное Преобразование Текста и JSON","Преобразуйте JSON в строку безопасно или парсите текст в JSON с экранированием. Копирование, форматирование и валидация данных.","","Строка/парсинг JSON с экранированием.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/morse-code/","200","Азбука Морзе — Перевод Текста в Морзе (С Аудио)","282","Переводите текст в азбуку Морзе и обратно. Опциональное аудио для обучения и практики. Мгновенное копирование.","110","","","","","","Текст ↔ код Морзе.","","","true","Азбука Морзе — Перевод Текста в Морзе (С Аудио)","Переводите текст в азбуку Морзе и обратно. Опциональное аудио для обучения и практики. Мгновенное копирование.","","Текст ↔ код Морзе.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/binary-code-translator/","200","Переводчик Бинарного Кода — Текст ↔ Бинарный","264","Переводите текст в бинарный код и обратно мгновенно. Подходит для изучения кодировок и быстрых конвертаций. Копирование в один клик.","132","","","","","","Текст ↔ бинарный код.","","","true","Переводчик Бинарного Кода — Текст ↔ Бинарный","Переводите текст в бинарный код и обратно мгновенно. Подходит для изучения кодировок и быстрых конвертаций. Копирование в один клик.","","Текст ↔ бинарный код.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/md5-hash/","200","MD5 Хэш — Генератор Контрольных Сумм","216","Генерируйте MD5‑хэши из текста или файлов для быстрых проверок и целостности. Копируйте или скачивайте результаты. Быстро бесплатно.","132","","","","","","MD5 хэши и контрольные суммы.","","","true","MD5 Хэш — Генератор Контрольных Сумм","Генерируйте MD5‑хэши из текста или файлов для быстрых проверок и целостности. Копируйте или скачивайте результаты. Быстро бесплатно.","","MD5 хэши и контрольные суммы.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/base64-encoder-decoder/","200","Base64 Кодер/Декодер — Текст и Файлы","216","Кодируйте/декодируйте Base64 для текста и файлов. Копируйте, загружайте и проверяйте. Полезно для data URI и отладки.","117","","","","","","Base64 для текста/файлов.","","","true","Base64 Кодер/Декодер — Текст и Файлы","Кодируйте/декодируйте Base64 для текста и файлов. Копируйте, загружайте и проверяйте. Полезно для data URI и отладки.","","Base64 для текста/файлов.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/bubble-text/","200","Пузырьковый Текст — Милые Буквы (Копировать и Вставить)","330","Делайте милые пузырьковые буквы для постов и сообщений. Пишите, просматривайте и копируйте мгновенно. Бесплатно.","112","","","","","","Милые пузырьковые буквы.","","","true","Пузырьковый Текст — Милые Буквы (Копировать и Вставить)","Делайте милые пузырьковые буквы для постов и сообщений. Пишите, просматривайте и копируйте мгновенно. Бесплатно.","","Милые пузырьковые буквы.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/duplicate-line-remover/","200","Удалить Дубликаты Строк — Очистка Текста","240","Удаляйте повторяющиеся строки, оставляя первые или только уникальные. Сортируйте и очищайте списки для таблиц и кода.","117","","","","","","Удаление дубликатов строк.","","","true","Удалить Дубликаты Строк — Очистка Текста","Удаляйте повторяющиеся строки, оставляя первые или только уникальные. Сортируйте и очищайте списки для таблиц и кода.","","Удаление дубликатов строк.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/hex-to-text/","200","Hex ↔ Текст — Конвертация Шестнадцатеричных Строк","294","Преобразуйте шестнадцатеричные строки в читаемый текст и обратно. Полезно для отладки и конвертаций данных.","107","","","","","","Hex ↔ текст.","","","true","Hex ↔ Текст — Конвертация Шестнадцатеричных Строк","Преобразуйте шестнадцатеричные строки в читаемый текст и обратно. Полезно для отладки и конвертаций данных.","","Hex ↔ текст.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/bold-text/","200","Генератор Жирного Текста — Копируйте Стильный Bold","300","Создавайте жирный Unicode‑текст для соцсетей, чатов и био. Пишите, просматривайте и копируйте мгновенно. Бесплатно без лимитов.","127","","","","","","Жирный Unicode‑текст для соцсетей.","","","true","Генератор Жирного Текста — Копируйте Стильный Bold","Создавайте жирный Unicode‑текст для соцсетей, чатов и био. Пишите, просматривайте и копируйте мгновенно. Бесплатно без лимитов.","","Жирный Unicode‑текст для соцсетей.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/phonetic-spelling/","200","Фонетическое Написание — Чёткое Произношение","264","Создавайте фонетические написания имен и слов для чёткого произношения. Полезно для звонков, встреч и транскрипций.","115","","","","","","Фонетические написания.","","","true","Фонетическое Написание — Чёткое Произношение","Создавайте фонетические написания имен и слов для чёткого произношения. Полезно для звонков, встреч и транскрипций.","","Фонетические написания.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/caesar-cipher/","200","Шифр Цезаря — Кодирование/Декодирование Со Сдвигом","300","Кодируйте или декодируйте текст шифром Цезаря. Управляйте величиной сдвига, копируйте результаты и изучайте шифры.","114","","","","","","Шифр Цезаря для текста.","","","true","Шифр Цезаря — Кодирование/Декодирование Со Сдвигом","Кодируйте или декодируйте текст шифром Цезаря. Управляйте величиной сдвига, копируйте результаты и изучайте шифры.","","Шифр Цезаря для текста.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
